# blastn
# Iteration: 0
# Query: NC_009942.1 West Nile virus lineage 1, complete genome
# RID: 06FUW05C013
# Database: nt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 100 hits found
NC_009942.1	NC_009942.1	100.000	11029	0	0	1	11029	1	11029	0.0	19890
NC_009942.1	AY842931.3	99.991	11029	1	0	1	11029	1	11029	0.0	19886
NC_009942.1	EF571854.1	99.964	11029	4	0	1	11029	1	11029	0.0	19878
NC_009942.1	KC407666.1	99.973	11029	3	0	1	11029	1	11029	0.0	19877
NC_009942.1	MZ605381.2	99.973	11025	3	0	1	11025	1	11025	0.0	19869
NC_009942.1	KC407667.1	99.955	11029	5	0	1	11029	1	11029	0.0	19868
NC_009942.1	AY848696.2	99.946	11029	6	0	1	11029	1	11029	0.0	19863
NC_009942.1	AY848695.2	99.946	11029	6	0	1	11029	1	11029	0.0	19863
NC_009942.1	DQ066423.1	99.909	11029	10	0	1	11029	1	11029	0.0	19845
NC_009942.1	AF196835.2	99.909	11029	10	0	1	11029	1	11029	0.0	19845
NC_009942.1	AY848697.2	99.900	11029	11	0	1	11029	1	11029	0.0	19841
NC_009942.1	AF404754.1	99.900	11029	11	0	1	11029	1	11029	0.0	19841
NC_009942.1	AF260967.1	99.900	11029	11	0	1	11029	1	11029	0.0	19841
NC_009942.1	HQ596519.1	99.891	11029	12	0	1	11029	1	11029	0.0	19836
NC_009942.1	FJ151394.1	99.891	11029	12	0	1	11029	1	11029	0.0	19836
NC_009942.1	AB185917.1	99.891	11029	12	0	1	11029	1	11029	0.0	19836
NC_009942.1	AB185916.1	99.891	11029	12	0	1	11029	1	11029	0.0	19836
NC_009942.1	AB185914.2	99.882	11029	13	0	1	11029	1	11029	0.0	19832
NC_009942.1	FJ411043.1	99.873	11029	14	0	1	11029	1	11029	0.0	19827
NC_009942.1	MT840698.1	99.864	11029	15	0	1	11029	1	11029	0.0	19823
NC_009942.1	MT840696.1	99.864	11029	15	0	1	11029	1	11029	0.0	19823
NC_009942.1	MT840692.1	99.864	11029	15	0	1	11029	1	11029	0.0	19823
NC_009942.1	EF657887.1	99.864	11029	15	0	1	11029	1	11029	0.0	19823
NC_009942.1	AB185915.2	99.864	11029	15	0	1	11029	1	11029	0.0	19823
NC_009942.1	MT840694.1	99.882	11022	13	0	5	11026	1	11022	0.0	19819
NC_009942.1	MT840693.1	99.855	11028	16	0	1	11028	1	11028	0.0	19816
NC_009942.1	KJ501343.1	99.855	11028	16	0	1	11028	1	11028	0.0	19816
NC_009942.1	MT840697.1	99.864	11024	15	0	5	11028	1	11024	0.0	19813
NC_009942.1	AF404755.1	99.846	11029	17	0	1	11029	1	11029	0.0	19813
NC_009942.1	AF404753.1	99.846	11029	17	0	1	11029	1	11029	0.0	19813
NC_009942.1	MH166882.1	99.846	11028	17	0	2	11029	1	11028	0.0	19812
NC_009942.1	MT840699.1	99.864	11023	15	0	4	11026	1	11023	0.0	19812
NC_009942.1	MT840695.1	99.864	11023	15	0	4	11026	1	11023	0.0	19812
NC_009942.1	KJ501510.1	99.837	11029	18	0	1	11029	1	11029	0.0	19809
NC_009942.1	AF404756.1	99.837	11029	18	0	1	11029	1	11029	0.0	19809
NC_009942.1	MT840691.1	99.864	11020	15	0	7	11026	1	11020	0.0	19806
NC_009942.1	EF530047.1	99.828	11029	19	0	1	11029	1	11029	0.0	19804
NC_009942.1	KJ501244.1	99.828	11028	19	0	1	11028	1	11028	0.0	19803
NC_009942.1	MH166903.1	99.828	11026	19	0	1	11026	1	11026	0.0	19799
NC_009942.1	MH166901.1	99.828	11025	19	0	4	11028	1	11025	0.0	19797
NC_009942.1	DQ164194.1	99.810	11029	21	0	1	11029	1	11029	0.0	19795
NC_009942.1	KJ501486.1	99.810	11028	21	0	1	11028	1	11028	0.0	19795
NC_009942.1	KJ501483.1	99.810	11028	21	0	1	11028	1	11028	0.0	19795
NC_009942.1	KJ501310.1	99.801	11029	22	0	1	11029	1	11029	0.0	19792
NC_009942.1	KJ501448.1	99.801	11029	22	0	1	11029	1	11029	0.0	19791
NC_009942.1	KJ501296.1	99.801	11029	22	0	1	11029	1	11029	0.0	19791
NC_009942.1	KJ501496.1	99.810	11026	21	0	1	11026	1	11026	0.0	19790
NC_009942.1	DQ164200.1	99.791	11029	23	0	1	11029	1	11029	0.0	19788
NC_009942.1	KJ501371.1	99.791	11029	23	0	1	11029	1	11029	0.0	19786
NC_009942.1	AF533540.1	99.791	11029	23	0	1	11029	1	11029	0.0	19786
NC_009942.1	MH166904.1	99.828	11018	19	0	9	11026	1	11018	0.0	19785
NC_009942.1	KJ501466.1	99.791	11028	23	0	1	11028	1	11028	0.0	19785
NC_009942.1	KJ501480.1	99.800	11024	22	0	1	11024	1	11024	0.0	19784
NC_009942.1	DQ164186.1	99.782	11029	24	0	1	11029	1	11029	0.0	19784
NC_009942.1	KJ501511.1	99.782	11029	24	0	1	11029	1	11029	0.0	19782
NC_009942.1	DQ164195.1	99.782	11029	24	0	1	11029	1	11029	0.0	19782
NC_009942.1	DQ164193.1	99.782	11029	24	0	1	11029	1	11029	0.0	19782
NC_009942.1	AY646354.1	99.782	11030	23	1	1	11029	1	11030	0.0	19780
NC_009942.1	KJ501315.1	99.773	11029	25	0	1	11029	1	11029	0.0	19779
NC_009942.1	DQ164188.1	99.773	11029	25	0	1	11029	1	11029	0.0	19779
NC_009942.1	KJ501370.1	99.773	11029	25	0	1	11029	1	11029	0.0	19777
NC_009942.1	KJ501302.1	99.773	11029	25	0	1	11029	1	11029	0.0	19777
NC_009942.1	KJ501290.1	99.809	11019	21	0	1	11019	1	11019	0.0	19777
NC_009942.1	KJ501439.1	99.764	11028	26	0	1	11028	1	11028	0.0	19777
NC_009942.1	KJ501443.1	99.773	11028	25	0	1	11028	1	11028	0.0	19776
NC_009942.1	KJ501237.1	99.773	11028	25	0	1	11028	1	11028	0.0	19776
NC_009942.1	GQ379156.1	99.764	11029	26	0	1	11029	1	11029	0.0	19775
NC_009942.1	KJ501475.1	99.764	11028	26	0	1	11028	1	11028	0.0	19773
NC_009942.1	KJ501399.1	99.764	11029	26	0	1	11029	1	11029	0.0	19773
NC_009942.1	KJ501279.1	99.764	11029	26	0	1	11029	1	11029	0.0	19773
NC_009942.1	AY795965.1	99.764	11029	26	0	1	11029	1	11029	0.0	19773
NC_009942.1	MH166886.1	99.764	11027	26	0	1	11027	1	11027	0.0	19769
NC_009942.1	KJ786934.1	99.773	11024	25	0	4	11027	3	11026	0.0	19768
NC_009942.1	KJ501468.1	99.755	11028	27	0	1	11028	1	11028	0.0	19768
NC_009942.1	KJ501384.1	99.755	11029	27	0	1	11029	1	11029	0.0	19768
NC_009942.1	KJ501373.1	99.755	11029	27	0	1	11029	1	11029	0.0	19768
NC_009942.1	HM488144.1	99.755	11029	27	0	1	11029	1	11029	0.0	19768
NC_009942.1	KJ501395.1	99.746	11029	28	0	1	11029	1	11029	0.0	19764
NC_009942.1	KJ501363.1	99.746	11029	28	0	1	11029	1	11029	0.0	19764
NC_009942.1	DQ164191.1	99.746	11029	28	0	1	11029	1	11029	0.0	19764
NC_009942.1	MH170275.1	99.773	11021	25	0	9	11029	1	11021	0.0	19763
NC_009942.1	MH166905.1	99.755	11026	27	0	4	11029	1	11026	0.0	19763
NC_009942.1	KJ501318.1	99.755	11026	27	0	1	11026	1	11026	0.0	19763
NC_009942.1	KJ501234.1	99.746	11028	28	0	1	11028	1	11028	0.0	19762
NC_009942.1	KJ501344.1	99.782	11017	24	0	1	11017	1	11017	0.0	19760
NC_009942.1	DQ164205.1	99.737	11029	29	0	1	11029	1	11029	0.0	19759
NC_009942.1	DQ164198.1	99.737	11029	29	0	1	11029	1	11029	0.0	19759
NC_009942.1	DQ164197.1	99.737	11029	29	0	1	11029	1	11029	0.0	19759
NC_009942.1	MH170234.1	99.764	11021	26	0	4	11024	1	11021	0.0	19758
NC_009942.1	KJ501322.1	99.746	11026	28	0	1	11026	1	11026	0.0	19758
NC_009942.1	MH166883.1	99.755	11023	27	0	6	11028	1	11023	0.0	19758
NC_009942.1	KU978766.1	99.864	10993	15	0	34	11026	1	10993	0.0	19758
NC_009942.1	KJ501474.1	99.737	11028	29	0	1	11028	1	11028	0.0	19758
NC_009942.1	MH170273.1	99.782	11014	24	0	9	11022	1	11014	0.0	19755
NC_009942.1	MH166892.1	99.746	11024	28	0	4	11027	1	11024	0.0	19755
NC_009942.1	KJ501516.1	99.728	11029	30	0	1	11029	1	11029	0.0	19755
NC_009942.1	KJ501456.1	99.728	11029	30	0	1	11029	1	11029	0.0	19755
NC_009942.1	KJ501380.1	99.728	11029	30	0	1	11029	1	11029	0.0	19755
NC_009942.1	KJ501298.1	99.728	11029	30	0	1	11029	1	11029	0.0	19755
NC_009942.1	KJ501263.1	99.728	11029	30	0	1	11029	1	11029	0.0	19755


